出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"1150317","11502","6277","宏正","電腦及週邊設備業","410143","437585","369806","-6.271238730760881","10.907611017668724","847728","757774","11.870821643392357","-"
"1150317","11502","6278","台表科","光電業","3786737","4553735","3998084","-16.843272610285844","-5.286207093197642","8340472","8085896","3.1483956756307525","-"
"1150317","11502","6281","全國電","電子通路業","1401048","1610626","1240121","-13.01220767577327","12.976717594492795","3011674","2991219","0.6838349181387254","-"
"1150317","11502","6282","康舒","電子零組件業","2725840","2708662","2377932","0.634187654273586","14.630695915610707","5434502","4481351","21.269277947654626","-"
"1150317","11502","6283","淳安","其他電子業","82923","138076","153865","-39.94394391494539","-46.10665193513795","220998","309601","-28.618447614833286","-"
"1150317","11502","6285","啟碁","通信網路業","8173548","10135784","8781787","-19.359489113027664","-6.926141570047189","18309332","17917164","2.188783894594033","-"
"1150317","11502","6405","悅城","光電業","36","29","100","24.137931034482758","-64.0","65","148","-56.08108108108108","係出貨減少所致"
"1150317","11502","6409","旭隼","其他電子業","1099564","1691747","1302442","-35.00422935580793","-15.576739693590962","2791311","3183797","-12.32760757045754","-"
"1150317","11502","6412","群電","電子零組件業","2120547","2781151","2707087","-23.75289942904934","-21.66683228134153","4901698","5402025","-9.261841624205738","-"
"1150317","11502","6414","樺漢","電腦及週邊設備業","10818450","11520346","10477089","-6.092664230744458","3.2581664620773956","22338796","21759143","2.6639514249251453","-"
"1150317","11502","6415","矽力*-KY","半導體業","1364391","1718815","1333973","-20.620252906799163","2.2802560471613744","3083016","2508059","22.92438096551955","-"
"1150317","11502","6416","瑞祺電通","通信網路業","278338","318584","339353","-12.632775029505563","-17.979802742277215","596922","681702","-12.43651918286876","-"
"1150317","11502","6426","統新","通信網路業","37039","51560","34531","-28.163304887509696","7.26303900842721","88599","60226","47.11088234317405","-"
"1150317","11502","6431","光麗-KY","生技醫療業","21945","37512","25991","-41.49872040946897","-15.566927013196876","59457","71055","-16.32256702554359","-"
"1150317","11502","6438","迅得","其他電子業","511781","565533","469109","-9.504661973748659","9.096393375526796","1077315","977929","10.162905487003657","-"
"1150317","11502","6442","光聖","通信網路業","738625","954509","512631","-22.617282812419788","44.08512165670824","1693134","1527736","10.82634696046961","-"
"1150317","11502","6443","元晶","光電業","184488","165191","325527","11.681629144444916","-43.326360025435676","349679","586134","-40.34145775539382","-"
"1150317","11502","6446","藥華藥","生技醫療業","1600454","1580728","1021672","1.2479060281085677","56.65047099264735","3181182","2076783","53.178353251158164","本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp.之營收。"
"1150317","11502","6449","鈺邦","電子零組件業","301368","422843","260608","-28.72815678632495","15.640348722986248","724211","553681","30.79932307592278","-"
"1150317","11502","6451","訊芯-KY","半導體業","363869","616041","666004","-40.934288464566485","-45.36534315109218","979910","1208259","-18.899010890876873","主要係因與越南地區子公司之銷售組合發生改變，且恰逢二月份農曆年假期所致"
"1150317","11502","6456","GIS-KY","光電業","4469451","6655236","4148132","-32.84308775827033","7.746113190226348","11124687","9345047","19.043670941408855","-"
"1150317","11502","6464","台數科","其他","339814","355926","357892","-4.5267836572770745","-5.051244509516837","695740","735532","-5.409961769168438","-"
"1150317","11502","6472","保瑞","生技醫療業","1326086","1141976","1727254","16.122055104485558","-23.225767605690883","2468062","3363789","-26.628513262871124","停業單位營收累計為(5,294)千元"
"1150317","11502","6477","安集","光電業","76996","41447","43028","85.76977827104496","78.94394347866506","118444","81181","45.90113450191547","本月模組銷售量較去年同期增加，故整體合併營收上升。"
"1150317","11502","6491","晶碩","生技醫療業","556931","659524","525278","-15.55561283592409","6.025951972098584","1216455","1027268","18.416518376898726","-"
"1150317","11502","6504","南六","其他","387155","592344","534697","-34.640175303539834","-27.593571686394352","979499","1085866","-9.795591721262108","-"
"1150317","11502","6505","台塑化","油電燃氣業","45494799","53173547","54985671","-14.440917398269482","-17.260627773370267","98668346","114526218","-13.846499322975985","-"
"1150317","11502","6515","穎崴","半導體業","872646","885983","907369","-1.5053336237828492","-3.8267783007795066","1758629","1575406","11.630208339945385","-"
"1150317","11502","6525","捷敏-KY","半導體業","400574","461800","386899","-13.258120398440884","3.5345141755341833","862374","772207","11.676532328766768","-"
"1150317","11502","6526","達發","半導體業","1803847","1836660","1760812","-1.7865582089227183","2.4440428620431938","3640507","3505372","3.8550829983237156","-"
"1150317","11502","6531","愛普*","半導體業","672381","613472","272572","9.602557247926555","146.68014322821125","1285853","589178","118.24525016209023","因市場需求相對增加所致"
"1150317","11502","6533","晶心科","半導體業","89855","102956","80040","-12.724853335405417","12.262618690654673","192811","175536","9.841286117947316","-"
"1150317","11502","6534","正瀚-創","生技醫療業","272876","219296","267333","24.43273019115716","2.0734439818503514","492172","485401","1.39492914106069","-"
"1150317","11502","6541","泰福-KY","生技醫療業","22721","17649","7129","28.73817213439855","218.7123018656193","40370","10466","285.72520542709725","CDMO業務主要採完工比例認列，依投入工時計算；另2025/6開始TX-01在美國開賣"
"1150317","11502","6550","北極星藥業-KY","生技醫療業","16944","18429","4007","-8.057952140647892","322.8599950087347","35373","5347","561.5485318870394","子公司CDMO代工收入。本月增減變動達50%主係因CDMO代工收入係依合約內容進行之進度隨之認列相關收入所致。"
"1150317","11502","6552","易華電","半導體業","81128","103556","145354","-21.657846962030206","-44.185918516174304","184684","297496","-37.920509855594695","-"
"1150317","11502","6558","興能高","其他電子業","42282","69483","67303","-39.14770519407625","-37.17664888637951","111765","171702","-34.907572421986934","-"
"1150317","11502","6573","虹揚-KY","半導體業","40634","67824","64303","-40.08905402217504","-36.80854703513055","108458","142914","-24.10960437745777","-"
"1150317","11502","6579","研揚","電腦及週邊設備業","701161","755958","578793","-7.24868312789864","21.141928115924","1457119","1137944","28.048392539527427","-"
"1150317","11502","6581","鋼聯","綠能環保","198385","106638","122244","86.03593465743919","62.28608357056379","305023","307244","-0.7228782335863353","今年2月銷貨數量較去年2月增加。"
"1150317","11502","6582","申豐","橡膠工業","33342","37436","94501","-10.935997435623465","-64.71783367371773","70778","203637","-65.24305504402442","本月及本年累計營業收入受市場狀況影響，營收減少。"
"1150317","11502","6585","鼎基","其他","184921","281713","237760","-34.35837181812696","-22.223670928667563","466634","555572","-16.00836615236189","-"
"1150317","11502","6589","台康生技","生技醫療業","84957","108766","42346","-21.890112719048233","100.62579700562037","193723","92455","109.53220485641664","本月營收較去年同期增加主係委託研究開發暨生產服務(CDMO)業務成長及EG1206A授權簽約金逐步認列所致。"
"1150317","11502","6591","動力-KY","電腦及週邊設備業","71254","146450","108460","-51.34585182656197","-34.303890835330996","217704","243183","-10.477294876697796","-"
"1150317","11502","6592","和潤企業","其他","1840274","2019817","2005033","-8.889072623906028","-8.21727123693226","3860091","4045069","-4.57292570287429","-"
"1150317","11502","6598","ABC-KY","生技醫療業","71891","79026","39657","-9.02867410725584","81.2819930907532","150925","81700","84.73072215422276","本年度累積營收增長，主係市場開發成果與客戶需求提升，致使出貨增加。"
"1150317","11502","6605","帝寶","汽車工業","1530123","1629144","1417839","-6.078099910136857","7.9193758952885345","3159267","3121987","1.194111314364858","-"
"1150317","11502","6606","建德工業","電機機械","32821","69095","37431","-52.49873362761416","-12.315994763698539","101916","99616","2.3088660456151624","-"
"1150317","11502","6614","資拓宏宇","數位雲端","360554","517114","259094","-30.2757225679444","39.15953283364339","877668","461296","90.26135062953071","1月有大型政府專案驗收，故本年累計合併營收較去年增加超過50%。"
"1150317","11502","6625","必應","其他","102261","253982","129774","-59.73691048971975","-21.200702760183088","356243","303690","17.304817412493","-"
"1150317","11502","6641","基士德-KY","綠能環保","68777","165870","96940","-58.535600168806894","-29.05199092221993","234647","240279","-2.343941834284311","-"
"1150317","11502","6645","金萬林-創","生技醫療業","35863","45124","32017","-20.523446502969595","12.01236842927195","80987","65247","24.123714500283537","-"
"1150317","11502","6655","科定","其他","145088","268484","187867","-45.9602806871173","-22.770896432050332","413572","334850","23.509631178139465","-"
"1150317","11502","6657","華安","生技醫療業","270","391","295","-30.946291560102303","-8.474576271186441","661","727","-9.07840440165062","-"
"1150317","11502","6658","聯策","其他電子業","200472","201960","211494","-0.7367795603089721","-5.211495361570541","402432","351623","14.449851118954108","-"
"1150317","11502","6666","羅麗芬-KY","生技醫療業","58398","67425","66741","-13.38820912124583","-12.500561873511035","125823","128678","-2.2187164861126223","-"
"1150317","11502","6668","中揚光","光電業","67166","117143","65807","-42.66324065458457","2.065129849408118","184309","148724","23.926871251445633","-"
"1150317","11502","6669","緯穎","電腦及週邊設備業","94633137","83225290","46516815","13.707188043442084","103.43855657357453","177858427","84023212","111.6777290065988","主要係客戶需求強勁"
"1150317","11502","6670","復盛應用","運動休閒","2415317","3168074","1867662","-23.760713922717713","29.323025258317617","5583391","5535930","0.8573265919186117","-"
"1150317","11502","6671","三能-KY","居家生活","71181","160654","110485","-55.69297994447695","-35.57405982712586","231835","239539","-3.216177741411628","-"
"1150317","11502","6672","騰輝電子-KY","電子零組件業","355411","409757","339959","-13.262982694621446","4.545253986510138","765168","656787","16.501696897167577","-"
"1150317","11502","6674","鋐寶科技","通信網路業","23273","16376","62812","42.116511968734734","-62.94816277144495","39649","123105","-67.79253482799237","因產線調整，遞延出貨。"
"1150317","11502","6689","伊雲谷","數位雲端","913411","1052685","1025947","-13.230358559303115","-10.968987676751333","1966097","2073832","-5.194972398921417","-"
"1150317","11502","6691","洋基工程","其他電子業","1802251","2366859","1314660","-23.854737438943342","37.088752985562806","4169110","2626328","58.74292929139087","本年營收較去年同期增加58.74%，主要係因本年正在投入進行的專案較去年同期增加所致。"
"1150317","11502","6695","芯鼎","半導體業","75304","90180","80340","-16.49589709469949","-6.268359472242968","165485","150356","10.062119237010828","-"
"1150317","11502","6698","旭暉應材","其他電子業","46253","69402","56187","-33.35494654332728","-17.680246320323207","115655","110782","4.398729035402863","-"
"1150317","11502","6706","惠特","光電業","54091","50389","143771","7.346841572565441","-62.376974494160855","104480","283036","-63.08596786274538","主係因公司積極轉型，產品仍處於驗證狀態，客戶尚未放量，致使本期營收相較去年同期下降"
"1150317","11502","6715","嘉基","電子零組件業","126310","190613","107278","-33.734844947616374","17.740822908704487","316923","258241","22.723734805859642","-"
"1150317","11502","6719","力智","半導體業","244986","383626","247172","-36.139364902274615","-0.884404382373408","628612","588055","6.8968038703862735","-"
"1150317","11502","6722","輝創","其他電子業","379500","414083","443089","-8.351707266417602","-14.351292855385713","793583","868596","-8.63612082026627","-"
"1150317","11502","6742","澤米","光電業","25947","30977","42798","-16.23785389159699","-39.37333520257956","56924","88310","-35.540708866493034","-"
"1150317","11502","6743","安普新","其他電子業","212446","461876","279866","-54.0036719812244","-24.090100262268372","674322","729193","-7.524893958115341","-"
"1150317","11502","6753","龍德造船","航運業","289815","566571","355411","-48.8475407318765","-18.456378671453614","856386","841247","1.7995903700102347","-"
"1150317","11502","6754","匯僑設計","居家生活","149915","201687","246933","-25.669477953462543","-39.28919990442752","351602","471481","-25.426051102801598","-"
"1150317","11502","6756","威鋒電子","半導體業","106600","162211","124577","-34.2831250655011","-14.430432583863794","268811","264700","1.5530789573101624","-"
"1150317","11502","6757","台灣虎航","航運業","2088781","1659590","1527719","25.861266939424798","36.72547111085219","3748371","3219543","16.425561019063885","-"
"1150317","11502","6768","志強-KY","運動休閒","1382717","1526751","1840160","-9.434020347784282","-24.858870967741936","2909468","3485670","-16.530595265759523","-"
"1150317","11502","6770","力積電","半導體業","4222757","4618023","3769948","-8.559203797815645","12.011014475531228","8840780","7427108","19.033949688088555","-"
"1150317","11502","6771","平和環保-創","綠能環保","34089","47709","54413","-28.54807269068729","-37.351368239207545","81798","105539","-22.495001847658212","-"
"1150317","11502","6776","展碁國際","電子通路業","2113615","2897288","2186878","-27.048501909371797","-3.350118296493906","5010904","4258429","17.670248817110725","-"
"1150317","11502","6781","AES-KY","電子零組件業","1484198","1540113","1188514","-3.630577756307492","24.87846167567231","3024311","2240091","35.008399212353424","-"
"1150317","11502","6782","視陽","生技醫療業","378591","376444","339105","0.5703371550615762","11.644181005883134","755035","590466","27.87103745177538","-"
"1150317","11502","6789","采鈺","半導體業","753310","772684","701476","-2.507363941792505","7.389276325918492","1525994","1400481","8.962135152137016","無"
"1150317","11502","6790","永豐實","造紙工業","753496","918827","822275","-17.993702840687092","-8.364476604542276","1672323","1719878","-2.7650217050279147","-"
"1150317","11502","6792","詠業","通信網路業","100276","115210","98326","-12.962416456904782","1.983198747025202","215486","203406","5.938861193868421","-"
"1150317","11502","6794","向榮生技","生技醫療業","2630","1779","919","47.835862844294546","186.18063112078346","4409","4289","2.7978549778503146","本期營業收入較去年同期增加，主係銷貨收入增加所致。"
"1150317","11502","6796","晉弘","生技醫療業","44509","42562","41177","4.574503077862882","8.09189596133764","87071","78188","11.361078426356986","-"
"1150317","11502","6799","來頡","半導體業","68430","80648","71679","-15.149786727507191","-4.532708324613903","149078","152645","-2.3367945232401977","-"
"1150317","11502","6805","富世達","電子零組件業","1179230","1404405","780277","-16.03348037069079","51.129662927396296","2583635","1431173","80.5256946574593","較去年同期客戶需求增加"
"1150317","11502","6806","森崴能源","綠能環保","851466","428960","1694170","98.49543080939948","-49.741407296788395","1280426","4481127","-71.4262505838375","主要係因離岸之主要工程依完工比例認列收入所致"
"1150317","11502","6807","峰源-KY","居家生活","214823","320172","295546","-32.903876666291865","-27.313176290662028","534995","702778","-23.874253320394207","-"
"1150317","11502","6830","汎銓","其他電子業","152439","202054","121200","-24.555316895483386","25.774752475247524","354493","282206","25.614976293912957","-"
"1150317","11502","6831","邁科","電腦及週邊設備業","225956","314337","157045","-28.11663914842987","43.879779680983155","540293","339758","59.022892764850276","業績成長"
"1150317","11502","6834","天二科技","電子零組件業","114703","139205","112737","-17.601379260802414","1.7438817779433549","253909","225619","12.53883759789734","-"
"1150317","11502","6835","圓裕","電子零組件業","142866","221018","163634","-35.36001592630465","-12.691738880672721","363884","381587","-4.639308991134394","-"
"1150317","11502","6838","台新藥","生技醫療業","1308","0","594","","120.20202020202021","1308","594","120.20202020202021","認列授權收入等"
"1150317","11502","6854","錼創科技-KY創","半導體業","32020","48764","99090","-34.33680584037405","-67.68594207286306","80784","221443","-63.51928035657031","主要係因工程收入減少所致"
"1150317","11502","6861","睿生光電","生技醫療業","260053","256670","180590","1.3180348307164842","44.001882717758455","516723","357017","44.73344406568875","-"
"1150317","11502","6862","三集瑞-KY","電子零組件業","107420","183004","207618","-41.301829468208346","-48.26074810469227","290424","392713","-26.04675679185563","-"
"1150317","11502","6863","永道-KY","通信網路業","312896","403750","307607","-22.5025386996904","1.7194017041224678","716646","733599","-2.310935538352697","-"
"1150317","11502","6869","雲豹能源","綠能環保","562434","355674","332647","58.13188481587071","69.07833228617724","918108","621376","47.75401689154393","本月營收增加，主要係因承包工程案件依進度認列工程收入及發售電業務成長所致。"
"1150317","11502","6873","泓德能源","綠能環保","325622","316035","317217","3.033524767826348","2.6496057903580197","641657","754113","-14.912353984084612","-"
"1150317","11502","6885","全福生技","生技醫療業","632","987","34","-35.96757852077001","1758.8235294117646","1619","67","2316.417910447761","諮詢服務收入、含子公司營業收入"
"1150317","11502","6887","寶綠特-KY","綠能環保","215317","280206","347776","-23.15760547597125","-38.0874470923813","495523","886694","-44.11567011843996","-"
"1150317","11502","6890","來億-KY","運動休閒","1776161","2521973","2516798","-29.57256084819306","-29.42774906845921","4298134","6182600","-30.48015398052599","-"
"1150317","11502","6901","鑽石投資","其他","-235145","-16238","409484","-1348.1155314693929","-157.42471012298404","-251383","100240","-350.7811252992817","營業收入為投資標的之評價損益(含已實現及未實現)，投資標的的股數及公允價值變動情形，請參考本公司網站投資人專區/財務資訊。"
"1150317","11502","6902","GOGOLOOK","數位雲端","90876","104361","77962","-12.921493661425245","16.56448013134604","195237","153923","26.840693073809632","-"
"1150317","11502","6906","現觀科","數位雲端","25424","24367","25318","4.337833955759839","0.4186744608578877","49791","49333","0.9283846512476436","-"
"1150317","11502","6909","創控","半導體業","18760","33281","31911","-43.63150145728794","-41.21149446899189","52041","75682","-31.237282312835283","-"
"1150317","11502","6914","阜爾運通","其他","468401","472224","427275","-0.8095734227824084","9.625182844772102","940625","870210","8.091724985922939","-"
"1150317","11502","6916","華凌","光電業","126614","180950","157418","-30.02818458137607","-19.56828316965023","307564","346416","-11.21541730174126","-"
"1150317","11502","6918","愛派司","生技醫療業","74229","71401","69691","3.9607288413327546","6.511601211060252","145630","132905","9.574508107294685","-"
"1150317","11502","6919","康霈*","生技醫療業","0","0","0","","","0","0","","本公司新藥仍在研發階段，目前營收來源為健康食品銷售，僅於出貨予代理商之月份認列營收，因並非每月固定出貨致使營收變動。"
"1150317","11502","6921","嘉雨思-創","半導體業","9748","9302","23795","4.794667813373468","-59.033410380332","19050","43968","-56.673034934497814","受記憶體漲價影響，客戶調降消費性電子商品生產量，使公司營收隨之下滑。"
"1150317","11502","6923","中台","綠能環保","90189","112058","92681","-19.515786467722073","-2.6887927406911882","202247","194125","4.183902124919511","-"
"1150317","11502","6924","榮惠-KY創","電子零組件業","154271","176441","129344","-12.565106749565011","19.27186417615042","330712","299654","10.364620529010125","-"
"1150317","11502","6928","攸泰科技","電腦及週邊設備業","136910","237433","183659","-42.33741729245724","-25.45423856168225","374343","399087","-6.200151846589842","-"
"1150317","11502","6931","青松健康","生技醫療業","89639","105185","84277","-14.779673907876598","6.362352717823368","194824","168224","15.81225033288948","-"
"1150317","11502","6933","AMAX-KY","電腦及週邊設備業","428387","627823","552773","-31.76627807518998","-22.502184440991147","1056210","1074430","-1.6957828802248633","-"
"1150317","11502","6934","心誠鎂","生技醫療業","18","41","205","-56.09756097560975","-91.21951219512195","59","554","-89.35018050541517","差異主係本公司出貨或者勞務收入係按照客戶需求，並非固定每月發生，營收波動大係本行業常見之情事，故兩期相比有較大差異。"
"1150317","11502","6936","永鴻生技","生技醫療業","92334","143810","104617","-35.79445101175162","-11.740921647533384","236144","226428","4.290988746974755","-"
"1150317","11502","6937","天虹","半導體業","142862","152619","108844","-6.39304411639442","31.253904670905147","295481","234612","25.944538216289022","-"
"1150317","11502","6944","兆聯實業","綠能環保","1816507","1377223","905540","31.89635955832861","100.59931090840824","3193730","1814093","76.05106243174964","本公司因推進美國專案工程，致本月營收較去年同期明顯成長。"
"1150317","11502","6949","沛爾生醫-創","生技醫療業","1971","1979","1223","-0.40424456796361796","61.16107931316435","3950","10362","-61.879945956379075","本月較去年同期增加係因細胞治療案件數量增加；本年累計較去年同期減少係因去年認列新客戶委任規劃廠房設計收入"
"1150317","11502","6951","青新-創","綠能環保","62544","73950","53082","-15.42393509127789","17.82525149768283","136493","113947","19.786391919050086","-"
"1150317","11502","6952","大武山","其他","167264","200611","133062","-16.62271759773891","25.703807247749168","367875","291085","26.38061047460364","-"
"1150317","11502","6955","邦睿生技-創","生技醫療業","26906","26381","23802","1.9900686099844584","13.0409209310142","53287","45160","17.99601417183348","-"
"1150317","11502","6957","裕慶-KY","其他","218946","287494","153041","-23.84328020758694","43.06362347344829","506440","501017","1.0823984016510417","-"
"1150317","11502","6958","日盛台駿","其他","750367","925154","870793","-18.89274650490621","-13.829463489026669","1675521","1894637","-11.565064970229125","-"
"1150317","11502","6962","奕力-KY","半導體業","1074970","1464428","1464794","-26.594547495677492","-26.6128889113418","2539398","2987543","-15.000453549957273","-"
"1150317","11502","6965","中傑-KY","運動休閒","1406641","1645122","1720171","-14.496250126130464","-18.226676301367714","3051763","3781536","-19.298322163269106","-"
"1150317","11502","6969","成信實業*-創","綠能環保","23839","30164","24985","-20.968704415859964","-4.5867520512307385","54003","47436","13.843916013154566","-"
"1150317","11502","6988","威力暘-創","汽車工業","49409","61385","81978","-19.509652195161685","-39.72895166996023","110794","152130","-27.171498060868995","-"
"1150317","11502","6994","富威電力","綠能環保","166073","332789","139351","-50.09660776047285","19.176037488069696","498862","294587","69.3428426916327","依進度認列工程收入"
"1150317","11502","7610","聯友金屬-創","綠能環保","269795","268780","76439","0.3776322643053799","252.9546435719986","538575","127862","321.21584207974223","2月單月及累積合併營收較去年同期分別增加253%及321%，主要在於鎢製品出貨價格較去年同期增加，以及產品品項增加所致。"
"1150317","11502","7631","聚賢研發-創","其他電子業","135796","150218","74989","-9.60071362952509","81.08789289095733","286014","126109","126.79903892664282","本月營收較去年同期成長，主要受惠於新加坡訂單挹注。"
"1150317","11502","7705","三商餐飲","觀光餐旅","562456","512673","453673","9.710478219059713","23.978283918152503","1075129","1023472","5.047231384932856","-"
"1150317","11502","7711","永擎","電腦及週邊設備業","525774","4816791","526548","-89.0845585785225","-0.14699514574169875","5342565","3473455","53.811262849238005","顧客需求強勁"
"1150317","11502","7721","微程式","數位雲端","52316","41522","40179","25.995857617648475","30.207322233007293","93838","81198","15.566885883888766","-"
"1150317","11502","7722","LINEPAY","數位雲端","677149","719619","584539","-5.901734112078753","15.843254256773287","1396768","1207881","15.637881546278152","-"
"1150317","11502","7730","暉盛-創","半導體業","20079","40474","5368","-50.39037406730247","274.0499254843517","60553","40767","48.53435376652685","客戶機台正常出貨"
"1150317","11502","7732","金興精密","汽車工業","81752","88385","100939","-7.504667081518357","-19.00851009025253","170137","190340","-10.614164127351057","-"
"1150317","11502","7736","虎山","汽車工業","109429","132958","145842","-17.696565832819388","-24.967430506987014","242387","274972","-11.850297484834819","-"
"1150317","11502","7740","熙特爾-創","綠能環保","465325","800283","75641","-41.85494381362593","515.1756322629262","1265608","189266","568.692739319265","本月及本年營收較去年同期營收增加，主要係因依專案進度認列收入所致。"
"1150317","11502","7749","意騰-KY","半導體業","163726","183585","93654","-10.817332570743798","74.82008243107609","347311","222392","56.17063563437534","市場需求增加"
"1150317","11502","7750","新代","電機機械","941778","1676314","917302","-43.81852087377425","2.6682597443371976","2618091","1743395","50.171992004106926","114年開發客戶，穩固市場關係策略成功，成果發酵相較去年表現優異。"
"1150317","11502","7765","中華資安","數位雲端","151059","223289","178427","-32.34821240634335","-15.338485767288583","374348","334103","12.045686509848759","-"
"1150317","11502","7769","鴻勁","半導體業","3095968","3340793","1971745","-7.3283498857905895","57.01665276189365","6436761","3892392","65.36774816102798","主要係因市場需求較去年同期成長所致。"
"1150317","11502","7780","大研生醫*","食品工業","135700","138385","114354","-1.9402391877732412","18.66659670846669","274085","200117","36.96237700944947","-"
"1150317","11502","7786","東方風能","綠能環保","341377","319988","340837","6.684313161743566","0.15843350340485335","661365","537267","23.098012719932548","-"
"1150317","11502","7788","松川精密","電子零組件業","520666","675951","458354","-22.972819035699334","13.594732455700179","1196617","1037711","15.31312667977886","-"
"1150317","11502","7791","皇家可口","食品工業","176173","139787","157423","26.029602180460273","11.910584857358836","315960","346015","-8.686039622559715","-"
"1150317","11502","7795","長廣","電子零組件業","161180","128285","208874","25.642124956152315","-22.83386156247307","289465","358866","-19.33897332151834","-"
"1150317","11502","7799","禾榮科","生技醫療業","190","1666","0","-88.5954381752701","","1856","0","","使用硼中子捕獲治療(BNCT)之恩慈治療照射費及藥品收入"
"1150317","11502","7823","奧義賽博-KY創","數位雲端","27062","33184","25423","-18.44864995178399","6.446918144986823","60246","48768","23.535925196850393","-"
"1150317","11502","8011","台通","通信網路業","132308","156018","166752","-15.196964452819547","-20.655824218000383","288326","277046","4.071526028168607","-"
"1150317","11502","8016","矽創","半導體業","1370135","1780114","1244312","-23.03105306738782","10.111852975780995","3150249","2647088","19.008094932998073","-"
"1150317","11502","8021","尖點","其他電子業","413306","453191","290102","-8.800924996303987","42.469200488104185","866497","574829","50.73995918786282","YoY:在市場需求增加與產品結構持續升級的雙重推動下,2026年累積較去年同期增加50.74%。MoM:主要係2月份工作天數較少所致。"
"1150317","11502","8028","昇陽半導體","半導體業","408257","420144","344093","-2.829268060474504","18.64728430976509","828401","704164","17.643191074806438","-"
"1150317","11502","8033","雷虎","其他","96506","158127","134627","-38.969309479089596","-28.316013875374182","254641","220947","15.249811040656809","-"
"1150317","11502","8039","台虹","電子零組件業","637849","876246","669905","-27.206629188606854","-4.785156104223733","1514095","1410991","7.307204652616495","自結數尚未經會計師簽證，特此說明。"
"1150317","11502","8045","達運光電","通信網路業","119217","161815","107130","-26.325124370423016","11.282553906468776","281032","176010","59.668200670416454","產品品項增換"
"1150317","11502","8046","南電","電子零組件業","3166126","3720425","2805847","-14.898808603855743","12.840293857790535","6886551","5371972","28.194097065286268","-"
"1150317","11502","8070","長華*","電子通路業","1597710","1777993","1496173","-10.13969121363245","6.786447823881329","3375703","2957400","14.144282139717319","-"
"1150317","11502","8072","陞泰","電子通路業","89134","136441","102100","-34.67212934528477","-12.699314397649363","225575","171388","31.616565920601207","-"
"1150317","11502","8081","致新","半導體業","598138","787471","696113","-24.043171113602913","-14.07458271861034","1385610","1425400","-2.791497123614424","-"
"1150317","11502","8101","華冠","通信網路業","33061","37174","23179","-11.064184645182117","42.633418180249365","70235","51395","36.65726237960891","-"
"1150317","11502","8103","瀚荃","電子零組件業","214255","363085","220803","-40.99040169657243","-2.9655394174897984","577340","473695","21.88011273076558","係本公司自結合併營收"
"1150317","11502","8104","錸寶","光電業","93335","137352","203230","-32.04685770866096","-54.07420164345815","230687","392563","-41.235674273938194","主係因子公司營收變動所致"
"1150317","11502","8105","凌巨","光電業","616799","775061","696858","-20.41929602960283","-11.488567254734823","1391860","1345529","3.4433297238483895","-"
"1150317","11502","8110","華東","半導體業","628531","682833","588499","-7.9524568964885995","6.802390488344075","1311364","1202637","9.040716359134136","-"
"1150317","11502","8112","至上","電子通路業","31218239","25631121","13182805","21.79818042293195","136.81029189159668","56849360","28040540","102.73989017329909","營收變化原因說明：營收大幅成長，主要記憶體等零組件價格持續上漲，伺服器及手機客戶等客戶拉貨動能增加所致。"
"1150317","11502","8114","振樺電","電腦及週邊設備業","1191144","1049073","1899152","13.542527545747532","-37.28021769716168","2240217","3284487","-31.794006187267602","-"
"1150317","11502","8131","福懋科","半導體業","881151","1031067","711554","-14.539889260348746","23.834733555007773","1912218","1458335","31.123370144719836","-"
"1150317","11502","8150","南茂","半導體業","2143616","2290436","1755398","-6.410133267203275","22.115668355552415","4434052","3500704","26.661722899165426","-"
"1150317","11502","8162","微矽電子-創","半導體業","78969","93425","98132","-15.473374364463474","-19.52777891003954","172394","189402","-8.979841817932229","-"
"1150317","11502","8163","達方","電腦及週邊設備業","1790524","1852652","1605101","-3.3534630356915383","11.5521079358869","3643176","3513544","3.689494140389305","-"
"1150317","11502","8201","無敵","其他電子業","21304","55625","34199","-61.70067415730337","-37.705780870785695","76929","71772","7.185253302123391","-"
"1150317","11502","8210","勤誠","電腦及週邊設備業","1950400","2650248","1303548","-26.40688720451822","49.62241513162538","4600648","2421744","89.9725156746543","終端客戶所需產品大量出貨"
"1150317","11502","8213","志超","電子零組件業","1274098","1975382","1379176","-35.501184074776425","-7.618897080575648","3249480","2857636","13.712173278892063","-"
"1150317","11502","8215","明基材","光電業","1338991","1601545","1560346","-16.393794741952302","-14.1862766335159","2940536","2922710","0.6099134022876029","-"
"1150317","11502","8222","寶一","電機機械","63005","81047","66333","-22.261157106370376","-5.017110638746928","144052","152803","-5.7269818000955475","-"
"1150317","11502","8249","菱光","電子零組件業","224821","411268","370038","-45.3346722818211","-39.243807392754256","636089","749385","-15.118530528366595","-"
"1150317","11502","8261","富鼎","半導體業","222389","288877","230060","-23.01602412099267","-3.334347561505694","511266","472116","8.292453549551382","-"
"1150317","11502","8271","宇瞻","半導體業","1879562","2092486","639700","-10.175647531214068","193.81929029232452","3972048","1267414","213.39783212115378","本月營收較去年同期增加係因市場價格大幅上漲所致"
